beta,lr,iterations_to_converge,converged,optimizer
0.2605263157894737,0.000439397056076,5000,False,SGD
0.2605263157894737,0.0007196856730011,5000,False,SGD
0.2605263157894737,0.0011787686347935,5000,False,SGD
0.2605263157894737,0.0019306977288832,5000,False,SGD
0.2605263157894737,0.0031622776601683,5000,False,SGD
0.2605263157894737,0.0051794746792312,5000,False,SGD
0.2605263157894737,0.0084834289824407,5000,False,SGD
0.2605263157894737,0.0138949549437313,5000,False,SGD
0.2605263157894737,0.0227584592607478,5000,False,SGD
0.2605263157894737,0.0372759372031493,5000,False,SGD
0.2605263157894737,0.0610540229658532,5000,False,SGD
0.2605263157894737,0.1,5000,False,SGD
0.3126315789473684,0.0001,5000,False,SGD
0.3126315789473684,0.0001637893706954,5000,False,SGD
0.3126315789473684,0.0002682695795279,5000,False,SGD
0.3126315789473684,0.000439397056076,5000,False,SGD
0.3126315789473684,0.0007196856730011,5000,False,SGD
0.3126315789473684,0.0011787686347935,5000,False,SGD
0.3126315789473684,0.0019306977288832,5000,False,SGD
0.3126315789473684,0.0031622776601683,5000,False,SGD
0.3126315789473684,0.0051794746792312,5000,False,SGD
0.3126315789473684,0.0084834289824407,5000,False,SGD
0.3126315789473684,0.0138949549437313,5000,False,SGD
0.3126315789473684,0.0227584592607478,5000,False,SGD
0.3126315789473684,0.0372759372031493,5000,False,SGD
0.3126315789473684,0.0610540229658532,5000,False,SGD
0.3126315789473684,0.1,5000,False,SGD
0.3647368421052631,0.0001,5000,False,SGD
0.3647368421052631,0.0001637893706954,5000,False,SGD
0.3647368421052631,0.0002682695795279,5000,False,SGD
0.3647368421052631,0.000439397056076,5000,False,SGD
0.3647368421052631,0.0007196856730011,5000,False,SGD
0.3647368421052631,0.0011787686347935,5000,False,SGD
0.3647368421052631,0.0019306977288832,5000,False,SGD
0.3647368421052631,0.0031622776601683,5000,False,SGD
0.3647368421052631,0.0051794746792312,5000,False,SGD
0.3647368421052631,0.0084834289824407,5000,False,SGD
0.3647368421052631,0.0138949549437313,5000,False,SGD
0.3647368421052631,0.0227584592607478,5000,False,SGD
0.3647368421052631,0.0372759372031493,5000,False,SGD
0.3647368421052631,0.0610540229658532,5000,False,SGD
0.3647368421052631,0.1,5000,False,SGD
0.4168421052631579,0.0001,5000,False,SGD
0.4168421052631579,0.0001637893706954,5000,False,SGD
0.4168421052631579,0.0002682695795279,5000,False,SGD
0.4168421052631579,0.000439397056076,5000,False,SGD
0.4168421052631579,0.0007196856730011,5000,False,SGD
0.4168421052631579,0.0011787686347935,5000,False,SGD
0.4168421052631579,0.0019306977288832,5000,False,SGD
0.4168421052631579,0.0031622776601683,5000,False,SGD
0.4168421052631579,0.0051794746792312,5000,False,SGD
0.4168421052631579,0.0084834289824407,5000,False,SGD
0.4168421052631579,0.0138949549437313,5000,False,SGD
0.4168421052631579,0.0227584592607478,5000,False,SGD
0.4168421052631579,0.0372759372031493,5000,False,SGD
0.4168421052631579,0.0610540229658532,5000,False,SGD
0.4168421052631579,0.1,5000,False,SGD
0.4689473684210526,0.0001,5000,False,SGD
0.4689473684210526,0.0001637893706954,5000,False,SGD
0.4689473684210526,0.0002682695795279,5000,False,SGD
0.4689473684210526,0.000439397056076,5000,False,SGD
0.4689473684210526,0.0007196856730011,5000,False,SGD
0.4689473684210526,0.0011787686347935,5000,False,SGD
0.4689473684210526,0.0019306977288832,5000,False,SGD
0.4689473684210526,0.0031622776601683,5000,False,SGD
0.4689473684210526,0.0051794746792312,5000,False,SGD
0.4689473684210526,0.0084834289824407,5000,False,SGD
0.4689473684210526,0.0138949549437313,5000,False,SGD
0.4689473684210526,0.0227584592607478,5000,False,SGD
0.4689473684210526,0.0372759372031493,5000,False,SGD
0.4689473684210526,0.0610540229658532,5000,False,SGD
0.4689473684210526,0.1,5000,False,SGD
0.5210526315789474,0.0001,5000,False,SGD
0.5210526315789474,0.0001637893706954,5000,False,SGD
0.5210526315789474,0.0002682695795279,5000,False,SGD
0.5210526315789474,0.000439397056076,5000,False,SGD
0.5210526315789474,0.0007196856730011,5000,False,SGD
0.5210526315789474,0.0011787686347935,5000,False,SGD
0.5210526315789474,0.0019306977288832,5000,False,SGD
0.5210526315789474,0.0031622776601683,5000,False,SGD
0.5210526315789474,0.0051794746792312,5000,False,SGD
0.5210526315789474,0.0084834289824407,5000,False,SGD
0.5210526315789474,0.0138949549437313,5000,False,SGD
0.5210526315789474,0.0227584592607478,5000,False,SGD
0.5210526315789474,0.0372759372031493,5000,False,SGD
0.5210526315789474,0.0610540229658532,5000,False,SGD
0.5210526315789474,0.1,5000,False,SGD
0.5731578947368421,0.0001,5000,False,SGD
0.5731578947368421,0.0001637893706954,5000,False,SGD
0.5731578947368421,0.0002682695795279,5000,False,SGD
0.5731578947368421,0.000439397056076,5000,False,SGD
0.5731578947368421,0.0007196856730011,5000,False,SGD
0.5731578947368421,0.0011787686347935,5000,False,SGD
0.5731578947368421,0.0019306977288832,5000,False,SGD
0.5731578947368421,0.0031622776601683,5000,False,SGD
0.5731578947368421,0.0051794746792312,5000,False,SGD
0.5731578947368421,0.0084834289824407,5000,False,SGD
0.5731578947368421,0.0138949549437313,5000,False,SGD
0.5731578947368421,0.0227584592607478,5000,False,SGD
0.5731578947368421,0.0372759372031493,5000,False,SGD
0.5731578947368421,0.0610540229658532,5000,False,SGD
0.5731578947368421,0.1,5000,False,SGD
0.6252631578947369,0.0001,5000,False,SGD
0.6252631578947369,0.0001637893706954,5000,False,SGD
0.6252631578947369,0.0002682695795279,5000,False,SGD
0.6252631578947369,0.000439397056076,5000,False,SGD
0.6252631578947369,0.0007196856730011,5000,False,SGD
0.6252631578947369,0.0011787686347935,5000,False,SGD
0.6252631578947369,0.0019306977288832,5000,False,SGD
0.6252631578947369,0.0031622776601683,5000,False,SGD
0.6252631578947369,0.0051794746792312,5000,False,SGD
0.6252631578947369,0.0084834289824407,5000,False,SGD
0.6252631578947369,0.0138949549437313,5000,False,SGD
0.6252631578947369,0.0227584592607478,5000,False,SGD
0.6252631578947369,0.0372759372031493,5000,False,SGD
0.6252631578947369,0.0610540229658532,5000,False,SGD
0.6252631578947369,0.1,5000,False,SGD
0.6773684210526316,0.0001,5000,False,SGD
0.6773684210526316,0.0001637893706954,5000,False,SGD
0.6773684210526316,0.0002682695795279,5000,False,SGD
0.6773684210526316,0.000439397056076,5000,False,SGD
0.6773684210526316,0.0007196856730011,5000,False,SGD
0.6773684210526316,0.0011787686347935,5000,False,SGD
0.6773684210526316,0.0019306977288832,5000,False,SGD
0.6773684210526316,0.0031622776601683,5000,False,SGD
0.6773684210526316,0.0051794746792312,5000,False,SGD
0.6773684210526316,0.0084834289824407,5000,False,SGD
0.6773684210526316,0.0138949549437313,5000,False,SGD
0.6773684210526316,0.0227584592607478,5000,False,SGD
0.6773684210526316,0.0372759372031493,5000,False,SGD
0.6773684210526316,0.0610540229658532,5000,False,SGD
0.6773684210526316,0.1,5000,False,SGD
0.7294736842105263,0.0001,5000,False,SGD
0.7294736842105263,0.0001637893706954,5000,False,SGD
0.7294736842105263,0.0002682695795279,5000,False,SGD
0.7294736842105263,0.000439397056076,5000,False,SGD
0.7294736842105263,0.0007196856730011,5000,False,SGD
0.7294736842105263,0.0011787686347935,5000,False,SGD
0.7294736842105263,0.0019306977288832,4494,True,SGD
0.7294736842105263,0.0031622776601683,5000,False,SGD
0.7294736842105263,0.0051794746792312,5000,False,SGD
0.7294736842105263,0.0084834289824407,5000,False,SGD
0.7294736842105263,0.0138949549437313,5000,False,SGD
0.7294736842105263,0.0227584592607478,5000,False,SGD
0.7294736842105263,0.0372759372031493,5000,False,SGD
0.7294736842105263,0.0610540229658532,5000,False,SGD
0.7294736842105263,0.1,5000,False,SGD
0.781578947368421,0.0001,5000,False,SGD
0.781578947368421,0.0001637893706954,5000,False,SGD
0.781578947368421,0.0002682695795279,5000,False,SGD
0.781578947368421,0.000439397056076,5000,False,SGD
0.781578947368421,0.0007196856730011,5000,False,SGD
0.781578947368421,0.0011787686347935,5000,False,SGD
0.781578947368421,0.0019306977288832,3607,True,SGD
0.781578947368421,0.0031622776601683,5000,False,SGD
0.781578947368421,0.0051794746792312,5000,False,SGD
0.781578947368421,0.0084834289824407,5000,False,SGD
0.781578947368421,0.0138949549437313,5000,False,SGD
0.781578947368421,0.0227584592607478,5000,False,SGD
0.781578947368421,0.0372759372031493,5000,False,SGD
0.781578947368421,0.0610540229658532,5000,False,SGD
0.781578947368421,0.1,5000,False,SGD
0.8336842105263158,0.0001,5000,False,SGD
0.8336842105263158,0.0001637893706954,5000,False,SGD
0.8336842105263158,0.0002682695795279,5000,False,SGD
0.8336842105263158,0.000439397056076,5000,False,SGD
0.8336842105263158,0.0007196856730011,5000,False,SGD
0.8336842105263158,0.0011787686347935,4526,True,SGD
0.8336842105263158,0.0019306977288832,2701,True,SGD
0.8336842105263158,0.0031622776601683,5000,False,SGD
0.8336842105263158,0.0051794746792312,5000,False,SGD
0.8336842105263158,0.0084834289824407,5000,False,SGD
0.8336842105263158,0.0138949549437313,5000,False,SGD
0.8336842105263158,0.0227584592607478,5000,False,SGD
0.8336842105263158,0.0372759372031493,5000,False,SGD
0.8336842105263158,0.0610540229658532,5000,False,SGD
0.8336842105263158,0.1,5000,False,SGD
0.8857894736842106,0.0001,5000,False,SGD
0.8857894736842106,0.0001637893706954,5000,False,SGD
0.8857894736842106,0.0002682695795279,5000,False,SGD
0.8857894736842106,0.000439397056076,5000,False,SGD
0.8857894736842106,0.0007196856730011,5000,False,SGD
0.8857894736842106,0.0011787686347935,3034,True,SGD
0.8857894736842106,0.0019306977288832,1754,True,SGD
0.8857894736842106,0.0031622776601683,5000,False,SGD
0.8857894736842106,0.0051794746792312,5000,False,SGD
0.8857894736842106,0.0084834289824407,5000,False,SGD
0.8857894736842106,0.0138949549437313,5000,False,SGD
0.8857894736842106,0.0227584592607478,5000,False,SGD
0.8857894736842106,0.0372759372031493,5000,False,SGD
0.8857894736842106,0.0610540229658532,5000,False,SGD
0.8857894736842106,0.1,5000,False,SGD
0.9378947368421052,0.0001,5000,False,SGD
0.9378947368421052,0.0001637893706954,5000,False,SGD
0.9378947368421052,0.0002682695795279,5000,False,SGD
0.9378947368421052,0.000439397056076,4380,True,SGD
0.9378947368421052,0.0007196856730011,2560,True,SGD
0.9378947368421052,0.0011787686347935,1408,True,SGD
0.9378947368421052,0.0019306977288832,662,True,SGD
0.9378947368421052,0.0031622776601683,5000,False,SGD
0.9378947368421052,0.0051794746792312,5000,False,SGD
0.9378947368421052,0.0084834289824407,5000,False,SGD
0.9378947368421052,0.0138949549437313,5000,False,SGD
0.9378947368421052,0.0227584592607478,5000,False,SGD
0.9378947368421052,0.0372759372031493,5000,False,SGD
0.9378947368421052,0.0610540229658532,5000,False,SGD
0.9378947368421052,0.1,5000,False,SGD
0.99,0.0001,2847,True,SGD
0.99,0.0001637893706954,2840,True,SGD
0.99,0.0002682695795279,3027,True,SGD
0.99,0.000439397056076,2819,True,SGD
0.99,0.0007196856730011,2727,True,SGD
0.99,0.0011787686347935,3207,True,SGD
0.99,0.0019306977288832,2920,True,SGD
0.99,0.0031622776601683,5000,False,SGD
0.99,0.0051794746792312,5000,False,SGD
0.99,0.0084834289824407,5000,False,SGD
0.99,0.0138949549437313,5000,False,SGD
0.99,0.0227584592607478,5000,False,SGD
0.99,0.0372759372031493,5000,False,SGD
0.99,0.0610540229658532,5000,False,SGD
0.99,0.1,5000,False,SGD
